# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2020-08-19 18:16:52 EDT       (nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 15266110 KENAI R BL SKILAK LK OUTLET NR STERLING AK
# -----------------------------------------------------------------------------------
#
# Data provided for site 15266110
#            TS   parameter     Description
#          1491       00065     Gage height, feet
#          1492       00060     Discharge, cubic feet per second
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
# 
agency_cd	site_no	datetime	tz_cd	1491_00065	1491_00065_cd	1492_00060	1492_00060_cd
USGS	15266110	2018-05-23 20:00	AKDT	7.88	A	3470	A
USGS	15266110	2018-05-23 20:15	AKDT	7.88	A	3470	A
USGS	15266110	2018-05-23 20:30	AKDT	7.88	A	3470	A
USGS	15266110	2018-05-23 20:45	AKDT	7.87	A	3450	A
USGS	15266110	2018-05-23 21:00	AKDT	7.88	A	3470	A
USGS	15266110	2018-05-23 21:15	AKDT	7.88	A	3470	A
USGS	15266110	2018-05-23 21:30	AKDT	7.88	A	3470	A
USGS	15266110	2018-05-23 21:45	AKDT	7.88	A	3470	A
USGS	15266110	2018-05-23 22:00	AKDT	7.89	A	3490	A
USGS	15266110	2018-05-23 22:15	AKDT	7.89	A	3490	A
USGS	15266110	2018-05-23 22:30	AKDT	7.88	A	3470	A
USGS	15266110	2018-05-23 22:45	AKDT	7.88	A	3470	A
USGS	15266110	2018-05-23 23:00	AKDT	7.88	A	3470	A
USGS	15266110	2018-05-23 23:15	AKDT	7.89	A	3490	A
USGS	15266110	2018-05-23 23:30	AKDT	7.89	A	3490	A
USGS	15266110	2018-05-23 23:45	AKDT	7.89	A	3490	A
USGS	15266110	2018-05-24 00:00	AKDT	7.90	A	3510	A
USGS	15266110	2018-05-24 00:15	AKDT	7.90	A	3510	A
USGS	15266110	2018-05-24 00:30	AKDT	7.89	A	3490	A
USGS	15266110	2018-05-24 00:45	AKDT	7.90	A	3510	A
USGS	15266110	2018-05-24 01:00	AKDT	7.90	A	3510	A
USGS	15266110	2018-05-24 01:15	AKDT	7.90	A	3510	A
USGS	15266110	2018-05-24 01:30	AKDT	7.90	A	3510	A
USGS	15266110	2018-05-24 01:45	AKDT	7.89	A	3490	A
USGS	15266110	2018-05-24 02:00	AKDT	7.90	A	3510	A
USGS	15266110	2018-05-24 02:15	AKDT	7.90	A	3510	A
USGS	15266110	2018-05-24 02:30	AKDT	7.90	A	3510	A
USGS	15266110	2018-05-24 02:45	AKDT	7.89	A	3490	A
USGS	15266110	2018-05-24 03:00	AKDT	7.89	A	3490	A
USGS	15266110	2018-05-24 03:15	AKDT	7.90	A	3510	A
USGS	15266110	2018-05-24 03:30	AKDT	7.90	A	3510	A
USGS	15266110	2018-05-24 03:45	AKDT	7.91	A	3530	A
USGS	15266110	2018-05-24 04:00	AKDT	7.90	A	3510	A
USGS	15266110	2018-05-24 04:15	AKDT	7.90	A	3510	A
USGS	15266110	2018-05-24 04:30	AKDT	7.90	A	3510	A
USGS	15266110	2018-05-24 04:45	AKDT	7.91	A	3530	A
USGS	15266110	2018-05-24 05:00	AKDT	7.91	A	3530	A
USGS	15266110	2018-05-24 05:15	AKDT	7.91	A	3530	A
USGS	15266110	2018-05-24 05:30	AKDT	7.90	A	3510	A
USGS	15266110	2018-05-24 05:45	AKDT	7.90	A	3510	A
USGS	15266110	2018-05-24 06:00	AKDT	7.91	A	3530	A
USGS	15266110	2018-05-24 06:15	AKDT	7.91	A	3530	A
USGS	15266110	2018-05-24 06:30	AKDT	7.91	A	3530	A
USGS	15266110	2018-05-24 06:45	AKDT	7.91	A	3530	A
USGS	15266110	2018-05-24 07:00	AKDT	7.91	A	3530	A
USGS	15266110	2018-05-24 07:15	AKDT	7.91	A	3530	A
USGS	15266110	2018-05-24 07:30	AKDT	7.91	A	3540	A
USGS	15266110	2018-05-24 07:45	AKDT	7.90	A	3520	A
USGS	15266110	2018-05-24 08:00	AKDT	7.91	A	3540	A
USGS	15266110	2018-05-24 08:15	AKDT	7.91	A	3540	A
USGS	15266110	2018-05-24 08:30	AKDT	7.91	A	3540	A
USGS	15266110	2018-05-24 08:45	AKDT	7.92	A	3560	A
USGS	15266110	2018-05-24 09:00	AKDT	7.93	A	3570	A
USGS	15266110	2018-05-24 09:15	AKDT	7.93	A	3570	A
USGS	15266110	2018-05-24 09:30	AKDT	7.94	A	3590	A
USGS	15266110	2018-05-24 09:45	AKDT	7.94	A	3590	A
USGS	15266110	2018-05-24 10:00	AKDT	7.93	A	3580	A
USGS	15266110	2018-05-24 10:15	AKDT	7.94	A	3590	A
USGS	15266110	2018-05-24 10:30	AKDT	7.94	A	3590	A
USGS	15266110	2018-05-24 10:45	AKDT	7.94	A	3600	A
USGS	15266110	2018-05-24 11:00	AKDT	7.94	A	3600	A
USGS	15266110	2018-05-24 11:15	AKDT	7.94	A	3600	A
USGS	15266110	2018-05-24 11:30	AKDT	7.94	A	3600	A
USGS	15266110	2018-05-24 11:45	AKDT	7.94	A	3600	A
USGS	15266110	2018-05-24 12:00	AKDT	7.94	A	3600	A
USGS	15266110	2018-05-24 12:15	AKDT	7.95	A	3620	A
USGS	15266110	2018-05-24 12:30	AKDT	7.94	A	3600	A
USGS	15266110	2018-05-24 12:45	AKDT	7.95	A	3620	A
USGS	15266110	2018-05-24 13:00	AKDT	7.95	A	3620	A
USGS	15266110	2018-05-24 13:15	AKDT	7.95	A	3620	A
USGS	15266110	2018-05-24 13:30	AKDT	7.96	A	3640	A
USGS	15266110	2018-05-24 13:45	AKDT	7.96	A	3640	A
USGS	15266110	2018-05-24 14:00	AKDT	7.95	A	3620	A
USGS	15266110	2018-05-24 14:15	AKDT	7.96	A	3640	A
USGS	15266110	2018-05-24 14:30	AKDT	7.95	A	3620	A
USGS	15266110	2018-05-24 14:45	AKDT	7.96	A	3640	A
USGS	15266110	2018-05-24 15:00	AKDT	7.96	A	3640	A
USGS	15266110	2018-05-24 15:15	AKDT	7.97	A	3660	A
USGS	15266110	2018-05-24 15:30	AKDT	7.97	A	3660	A
USGS	15266110	2018-05-24 15:45	AKDT	7.98	A	3680	A
USGS	15266110	2018-05-24 16:00	AKDT	7.97	A	3660	A
USGS	15266110	2018-05-24 16:15	AKDT	7.97	A	3660	A
USGS	15266110	2018-05-24 16:30	AKDT	7.97	A	3660	A
USGS	15266110	2018-05-24 16:45	AKDT	7.97	A	3660	A
USGS	15266110	2018-05-24 17:00	AKDT	7.97	A	3660	A
USGS	15266110	2018-05-24 17:15	AKDT	7.97	A	3660	A
USGS	15266110	2018-05-24 17:30	AKDT	7.96	A	3640	A
USGS	15266110	2018-05-24 17:45	AKDT	7.97	A	3660	A
USGS	15266110	2018-05-24 18:00	AKDT	7.97	A	3660	A
USGS	15266110	2018-05-24 18:15	AKDT	7.97	A	3660	A
USGS	15266110	2018-05-24 18:30	AKDT	7.97	A	3660	A
USGS	15266110	2018-05-24 18:45	AKDT	7.97	A	3660	A
USGS	15266110	2018-05-24 19:00	AKDT	7.97	A	3660	A
USGS	15266110	2018-05-24 19:15	AKDT	7.97	A	3660	A
USGS	15266110	2018-05-24 19:30	AKDT	7.98	A	3680	A
USGS	15266110	2018-05-24 19:45	AKDT	7.97	A	3660	A
USGS	15266110	2018-05-24 20:00	AKDT	7.98	A	3680	A
USGS	15266110	2018-05-24 20:15	AKDT	7.98	A	3680	A
USGS	15266110	2018-05-24 20:30	AKDT	7.98	A	3680	A
USGS	15266110	2018-05-24 20:45	AKDT	7.98	A	3680	A
USGS	15266110	2018-05-24 21:00	AKDT	7.97	A	3660	A
USGS	15266110	2018-05-24 21:15	AKDT	7.97	A	3660	A
USGS	15266110	2018-05-24 21:30	AKDT	7.97	A	3660	A
USGS	15266110	2018-05-24 21:45	AKDT	7.97	A	3660	A
USGS	15266110	2018-05-24 22:00	AKDT	7.97	A	3660	A
USGS	15266110	2018-05-24 22:15	AKDT	7.98	A	3680	A
USGS	15266110	2018-05-24 22:30	AKDT	7.97	A	3660	A
USGS	15266110	2018-05-24 22:45	AKDT	7.98	A	3680	A
USGS	15266110	2018-05-24 23:00	AKDT	7.97	A	3660	A
USGS	15266110	2018-05-24 23:15	AKDT	7.97	A	3660	A
USGS	15266110	2018-05-24 23:30	AKDT	7.97	A	3660	A
USGS	15266110	2018-05-24 23:45	AKDT	7.98	A	3680	A
USGS	15266110	2018-05-25 00:00	AKDT	7.97	A	3660	A
USGS	15266110	2018-05-25 00:15	AKDT	7.97	A	3660	A
USGS	15266110	2018-05-25 00:30	AKDT	7.96	A	3640	A
USGS	15266110	2018-05-25 00:45	AKDT	7.97	A	3660	A
USGS	15266110	2018-05-25 01:00	AKDT	7.97	A	3660	A
USGS	15266110	2018-05-25 01:15	AKDT	7.97	A	3660	A
USGS	15266110	2018-05-25 01:30	AKDT	7.96	A	3640	A
USGS	15266110	2018-05-25 01:45	AKDT	7.97	A	3660	A
USGS	15266110	2018-05-25 02:00	AKDT	7.97	A	3660	A
USGS	15266110	2018-05-25 02:15	AKDT	7.97	A	3660	A
USGS	15266110	2018-05-25 02:30	AKDT	7.98	A	3680	A
USGS	15266110	2018-05-25 02:45	AKDT	7.97	A	3660	A
USGS	15266110	2018-05-25 03:00	AKDT	7.98	A	3680	A
USGS	15266110	2018-05-25 03:15	AKDT	7.97	A	3660	A
USGS	15266110	2018-05-25 03:30	AKDT	7.97	A	3660	A
USGS	15266110	2018-05-25 03:45	AKDT	7.97	A	3660	A
USGS	15266110	2018-05-25 04:00	AKDT	7.97	A	3660	A
USGS	15266110	2018-05-25 04:15	AKDT	7.97	A	3660	A
USGS	15266110	2018-05-25 04:30	AKDT	7.97	A	3660	A
USGS	15266110	2018-05-25 04:45	AKDT	7.97	A	3660	A
USGS	15266110	2018-05-25 05:00	AKDT	7.98	A	3680	A
USGS	15266110	2018-05-25 05:15	AKDT	7.97	A	3660	A
USGS	15266110	2018-05-25 05:30	AKDT	7.98	A	3680	A
USGS	15266110	2018-05-25 05:45	AKDT	7.98	A	3680	A
USGS	15266110	2018-05-25 06:00	AKDT	7.98	A	3680	A
USGS	15266110	2018-05-25 06:15	AKDT	7.98	A	3680	A
USGS	15266110	2018-05-25 06:30	AKDT	7.98	A	3680	A
USGS	15266110	2018-05-25 06:45	AKDT	7.98	A	3680	A
USGS	15266110	2018-05-25 07:00	AKDT	7.98	A	3680	A
USGS	15266110	2018-05-25 07:15	AKDT	7.98	A	3680	A
USGS	15266110	2018-05-25 07:30	AKDT	7.98	A	3680	A
USGS	15266110	2018-05-25 07:45	AKDT	7.98	A	3680	A
USGS	15266110	2018-05-25 08:00	AKDT	7.98	A	3680	A
USGS	15266110	2018-05-25 08:15	AKDT	7.98	A	3680	A
USGS	15266110	2018-05-25 08:30	AKDT	7.98	A	3680	A
USGS	15266110	2018-05-25 08:45	AKDT	7.99	A	3700	A
USGS	15266110	2018-05-25 09:00	AKDT	7.98	A	3680	A
USGS	15266110	2018-05-25 09:15	AKDT	7.99	A	3700	A
USGS	15266110	2018-05-25 09:30	AKDT	7.99	A	3700	A
USGS	15266110	2018-05-25 09:45	AKDT	7.99	A	3700	A
USGS	15266110	2018-05-25 10:00	AKDT	7.99	A	3700	A
USGS	15266110	2018-05-25 10:15	AKDT	7.99	A	3700	A
USGS	15266110	2018-05-25 10:30	AKDT	8.02	A	3760	A
USGS	15266110	2018-05-25 10:45	AKDT	7.99	A	3700	A
USGS	15266110	2018-05-25 11:00	AKDT	7.99	A	3700	A
USGS	15266110	2018-05-25 11:15	AKDT	7.99	A	3700	A
USGS	15266110	2018-05-25 11:30	AKDT	8.00	A	3720	A
USGS	15266110	2018-05-25 11:45	AKDT	8.00	A	3720	A
USGS	15266110	2018-05-25 12:00	AKDT	8.00	A	3720	A
USGS	15266110	2018-05-25 12:15	AKDT	7.99	A	3700	A
USGS	15266110	2018-05-25 12:30	AKDT	8.00	A	3720	A
USGS	15266110	2018-05-25 12:45	AKDT	8.00	A	3720	A
USGS	15266110	2018-05-25 13:00	AKDT	7.99	A	3700	A
USGS	15266110	2018-05-25 13:15	AKDT	8.00	A	3720	A
USGS	15266110	2018-05-25 13:30	AKDT	8.01	A	3740	A
USGS	15266110	2018-05-25 13:45	AKDT	8.01	A	3740	A
USGS	15266110	2018-05-25 14:00	AKDT	8.01	A	3740	A
USGS	15266110	2018-05-25 14:15	AKDT	8.01	A	3740	A
USGS	15266110	2018-05-25 14:30	AKDT	8.02	A	3760	A
USGS	15266110	2018-05-25 14:45	AKDT	8.01	A	3740	A
USGS	15266110	2018-05-25 15:00	AKDT	8.02	A	3760	A
USGS	15266110	2018-05-25 15:15	AKDT	8.03	A	3780	A
USGS	15266110	2018-05-25 15:30	AKDT	8.03	A	3780	A
USGS	15266110	2018-05-25 15:45	AKDT	8.02	A	3760	A
USGS	15266110	2018-05-25 16:00	AKDT	8.03	A	3780	A
USGS	15266110	2018-05-25 16:15	AKDT	8.03	A	3780	A
USGS	15266110	2018-05-25 16:30	AKDT	8.03	A	3780	A
USGS	15266110	2018-05-25 16:45	AKDT	8.03	A	3780	A
USGS	15266110	2018-05-25 17:00	AKDT	8.03	A	3780	A
USGS	15266110	2018-05-25 17:15	AKDT	8.03	A	3780	A
USGS	15266110	2018-05-25 17:30	AKDT	8.02	A	3760	A
USGS	15266110	2018-05-25 17:45	AKDT	8.03	A	3780	A
USGS	15266110	2018-05-25 18:00	AKDT	8.02	A	3760	A
USGS	15266110	2018-05-25 18:15	AKDT	8.02	A	3760	A
USGS	15266110	2018-05-25 18:30	AKDT	8.02	A	3760	A
USGS	15266110	2018-05-25 18:45	AKDT	8.04	A	3800	A
USGS	15266110	2018-05-25 19:00	AKDT	8.04	A	3800	A
USGS	15266110	2018-05-25 19:15	AKDT	8.03	A	3780	A
USGS	15266110	2018-05-25 19:30	AKDT	8.03	A	3780	A
USGS	15266110	2018-05-25 19:45	AKDT	8.03	A	3780	A
USGS	15266110	2018-05-25 20:00	AKDT	8.04	A	3800	A
USGS	15266110	2018-05-25 20:15	AKDT	8.03	A	3780	A
USGS	15266110	2018-05-25 20:30	AKDT	8.03	A	3780	A
USGS	15266110	2018-05-25 20:45	AKDT	8.03	A	3780	A
USGS	15266110	2018-05-25 21:00	AKDT	8.02	A	3760	A
USGS	15266110	2018-05-25 21:15	AKDT	8.03	A	3780	A
USGS	15266110	2018-05-25 21:30	AKDT	8.02	A	3760	A
USGS	15266110	2018-05-25 21:45	AKDT	8.02	A	3760	A
USGS	15266110	2018-05-25 22:00	AKDT	8.03	A	3780	A
USGS	15266110	2018-05-25 22:15	AKDT	8.02	A	3760	A
USGS	15266110	2018-05-25 22:30	AKDT	8.01	A	3740	A
USGS	15266110	2018-05-25 22:45	AKDT	8.02	A	3760	A
USGS	15266110	2018-05-25 23:00	AKDT	8.03	A	3790	A
USGS	15266110	2018-05-25 23:15	AKDT	8.03	A	3790	A
USGS	15266110	2018-05-25 23:30	AKDT	8.03	A	3790	A
USGS	15266110	2018-05-25 23:45	AKDT	8.03	A	3790	A
USGS	15266110	2018-05-26 00:00	AKDT	8.03	A	3790	A
USGS	15266110	2018-05-26 00:15	AKDT	8.03	A	3790	A
USGS	15266110	2018-05-26 00:30	AKDT	8.03	A	3790	A
USGS	15266110	2018-05-26 00:45	AKDT	8.03	A	3790	A
USGS	15266110	2018-05-26 01:00	AKDT	8.03	A	3790	A
USGS	15266110	2018-05-26 01:15	AKDT	8.03	A	3790	A
USGS	15266110	2018-05-26 01:30	AKDT	8.04	A	3810	A
USGS	15266110	2018-05-26 01:45	AKDT	8.03	A	3790	A
USGS	15266110	2018-05-26 02:00	AKDT	8.04	A	3810	A
USGS	15266110	2018-05-26 02:15	AKDT	8.04	A	3810	A
USGS	15266110	2018-05-26 02:30	AKDT	8.05	A	3830	A
USGS	15266110	2018-05-26 02:45	AKDT	8.04	A	3810	A
USGS	15266110	2018-05-26 03:00	AKDT	8.05	A	3830	A
USGS	15266110	2018-05-26 03:15	AKDT	8.05	A	3830	A
USGS	15266110	2018-05-26 03:30	AKDT	8.04	A	3810	A
USGS	15266110	2018-05-26 03:45	AKDT	8.05	A	3830	A
USGS	15266110	2018-05-26 04:00	AKDT	8.05	A	3830	A
USGS	15266110	2018-05-26 04:15	AKDT	8.06	A	3850	A
USGS	15266110	2018-05-26 04:30	AKDT	8.05	A	3830	A
USGS	15266110	2018-05-26 04:45	AKDT	8.05	A	3830	A
USGS	15266110	2018-05-26 05:00	AKDT	8.05	A	3830	A
USGS	15266110	2018-05-26 05:15	AKDT	8.05	A	3830	A
USGS	15266110	2018-05-26 05:30	AKDT	8.05	A	3830	A
USGS	15266110	2018-05-26 05:45	AKDT	8.04	A	3810	A
USGS	15266110	2018-05-26 06:00	AKDT	8.05	A	3830	A
USGS	15266110	2018-05-26 06:15	AKDT	8.04	A	3810	A
USGS	15266110	2018-05-26 06:30	AKDT	8.05	A	3830	A
USGS	15266110	2018-05-26 06:45	AKDT	8.04	A	3810	A
USGS	15266110	2018-05-26 07:00	AKDT	8.04	A	3810	A
USGS	15266110	2018-05-26 07:15	AKDT	8.04	A	3810	A
USGS	15266110	2018-05-26 07:30	AKDT	8.04	A	3810	A
USGS	15266110	2018-05-26 07:45	AKDT	8.04	A	3810	A
USGS	15266110	2018-05-26 08:00	AKDT	8.04	A	3810	A
USGS	15266110	2018-05-26 08:15	AKDT	8.05	A	3830	A
USGS	15266110	2018-05-26 08:30	AKDT	8.04	A	3810	A
USGS	15266110	2018-05-26 08:45	AKDT	8.04	A	3810	A
USGS	15266110	2018-05-26 09:00	AKDT	8.04	A	3810	A
USGS	15266110	2018-05-26 09:15	AKDT	8.04	A	3810	A
USGS	15266110	2018-05-26 09:30	AKDT	8.04	A	3810	A
USGS	15266110	2018-05-26 09:45	AKDT	8.04	A	3810	A
USGS	15266110	2018-05-26 10:00	AKDT	8.04	A	3810	A
USGS	15266110	2018-05-26 10:15	AKDT	8.04	A	3810	A
USGS	15266110	2018-05-26 10:30	AKDT	8.05	A	3830	A
USGS	15266110	2018-05-26 10:45	AKDT	8.05	A	3830	A
USGS	15266110	2018-05-26 11:00	AKDT	8.04	A	3810	A
USGS	15266110	2018-05-26 11:15	AKDT	8.05	A	3830	A
USGS	15266110	2018-05-26 11:30	AKDT	8.05	A	3830	A
USGS	15266110	2018-05-26 11:45	AKDT	8.05	A	3830	A
USGS	15266110	2018-05-26 12:00	AKDT	8.05	A	3830	A
USGS	15266110	2018-05-26 12:15	AKDT	8.06	A	3850	A
USGS	15266110	2018-05-26 12:30	AKDT	8.06	A	3850	A
USGS	15266110	2018-05-26 12:45	AKDT	8.06	A	3850	A
USGS	15266110	2018-05-26 13:00	AKDT	8.06	A	3850	A
USGS	15266110	2018-05-26 13:15	AKDT	8.06	A	3850	A
USGS	15266110	2018-05-26 13:30	AKDT	8.06	A	3850	A
USGS	15266110	2018-05-26 13:45	AKDT	8.06	A	3850	A
USGS	15266110	2018-05-26 14:00	AKDT	8.07	A	3870	A
USGS	15266110	2018-05-26 14:15	AKDT	8.06	A	3850	A
USGS	15266110	2018-05-26 14:30	AKDT	8.06	A	3850	A
USGS	15266110	2018-05-26 14:45	AKDT	8.07	A	3870	A
USGS	15266110	2018-05-26 15:00	AKDT	8.06	A	3850	A
USGS	15266110	2018-05-26 15:15	AKDT	8.06	A	3850	A
USGS	15266110	2018-05-26 15:30	AKDT	8.06	A	3850	A
USGS	15266110	2018-05-26 15:45	AKDT	8.07	A	3870	A
USGS	15266110	2018-05-26 16:00	AKDT	8.07	A	3870	A
USGS	15266110	2018-05-26 16:15	AKDT	8.07	A	3870	A
USGS	15266110	2018-05-26 16:30	AKDT	8.07	A	3870	A
USGS	15266110	2018-05-26 16:45	AKDT	8.07	A	3870	A
USGS	15266110	2018-05-26 17:00	AKDT	8.07	A	3870	A
USGS	15266110	2018-05-26 17:15	AKDT	8.07	A	3870	A
USGS	15266110	2018-05-26 17:30	AKDT	8.08	A	3890	A
USGS	15266110	2018-05-26 17:45	AKDT	8.08	A	3890	A
USGS	15266110	2018-05-26 18:00	AKDT	8.07	A	3870	A
USGS	15266110	2018-05-26 18:15	AKDT	8.08	A	3890	A
USGS	15266110	2018-05-26 18:30	AKDT	8.08	A	3890	A
USGS	15266110	2018-05-26 18:45	AKDT	8.07	A	3870	A
USGS	15266110	2018-05-26 19:00	AKDT	8.07	A	3870	A
USGS	15266110	2018-05-26 19:15	AKDT	8.07	A	3870	A
USGS	15266110	2018-05-26 19:30	AKDT	8.07	A	3870	A
USGS	15266110	2018-05-26 19:45	AKDT	8.07	A	3870	A
USGS	15266110	2018-05-26 20:00	AKDT	8.06	A	3850	A
USGS	15266110	2018-05-26 20:15	AKDT	8.06	A	3850	A
USGS	15266110	2018-05-26 20:30	AKDT	8.06	A	3850	A
USGS	15266110	2018-05-26 20:45	AKDT	8.06	A	3850	A
USGS	15266110	2018-05-26 21:00	AKDT	8.06	A	3850	A
USGS	15266110	2018-05-26 21:15	AKDT	8.06	A	3850	A
USGS	15266110	2018-05-26 21:30	AKDT	8.06	A	3850	A
USGS	15266110	2018-05-26 21:45	AKDT	8.06	A	3850	A
USGS	15266110	2018-05-26 22:00	AKDT	8.06	A	3850	A
USGS	15266110	2018-05-26 22:15	AKDT	8.05	A	3830	A
USGS	15266110	2018-05-26 22:30	AKDT	8.06	A	3850	A
USGS	15266110	2018-05-26 22:45	AKDT	8.07	A	3870	A
USGS	15266110	2018-05-26 23:00	AKDT	8.07	A	3870	A
USGS	15266110	2018-05-26 23:15	AKDT	8.07	A	3870	A
USGS	15266110	2018-05-26 23:30	AKDT	8.07	A	3870	A
USGS	15266110	2018-05-26 23:45	AKDT	8.07	A	3870	A
USGS	15266110	2018-05-27 00:00	AKDT	8.07	A	3870	A
USGS	15266110	2018-05-27 00:15	AKDT	8.08	A	3890	A
USGS	15266110	2018-05-27 00:30	AKDT	8.08	A	3890	A
USGS	15266110	2018-05-27 00:45	AKDT	8.08	A	3890	A
USGS	15266110	2018-05-27 01:00	AKDT	8.08	A	3890	A
USGS	15266110	2018-05-27 01:15	AKDT	8.08	A	3890	A
USGS	15266110	2018-05-27 01:30	AKDT	8.08	A	3890	A
USGS	15266110	2018-05-27 01:45	AKDT	8.09	A	3910	A
USGS	15266110	2018-05-27 02:00	AKDT	8.08	A	3890	A
USGS	15266110	2018-05-27 02:15	AKDT	8.08	A	3890	A
USGS	15266110	2018-05-27 02:30	AKDT	8.08	A	3890	A
USGS	15266110	2018-05-27 02:45	AKDT	8.09	A	3910	A
USGS	15266110	2018-05-27 03:00	AKDT	8.09	A	3910	A
USGS	15266110	2018-05-27 03:15	AKDT	8.09	A	3910	A
USGS	15266110	2018-05-27 03:30	AKDT	8.09	A	3920	A
USGS	15266110	2018-05-27 03:45	AKDT	8.09	A	3920	A
USGS	15266110	2018-05-27 04:00	AKDT	8.09	A	3920	A
USGS	15266110	2018-05-27 04:15	AKDT	8.09	A	3920	A
USGS	15266110	2018-05-27 04:30	AKDT	8.10	A	3940	A
USGS	15266110	2018-05-27 04:45	AKDT	8.09	A	3920	A
USGS	15266110	2018-05-27 05:00	AKDT	8.09	A	3920	A
USGS	15266110	2018-05-27 05:15	AKDT	8.09	A	3920	A
USGS	15266110	2018-05-27 05:30	AKDT	8.09	A	3920	A
USGS	15266110	2018-05-27 05:45	AKDT	8.09	A	3920	A
USGS	15266110	2018-05-27 06:00	AKDT	8.09	A	3920	A
USGS	15266110	2018-05-27 06:15	AKDT	8.10	A	3940	A
USGS	15266110	2018-05-27 06:30	AKDT	8.09	A	3920	A
USGS	15266110	2018-05-27 06:45	AKDT	8.10	A	3940	A
USGS	15266110	2018-05-27 07:00	AKDT	8.10	A	3940	A
USGS	15266110	2018-05-27 07:15	AKDT	8.09	A	3920	A
USGS	15266110	2018-05-27 07:30	AKDT	8.10	A	3940	A
USGS	15266110	2018-05-27 07:45	AKDT	8.10	A	3940	A
USGS	15266110	2018-05-27 08:00	AKDT	8.10	A	3940	A
USGS	15266110	2018-05-27 08:15	AKDT	8.10	A	3940	A
USGS	15266110	2018-05-27 08:30	AKDT	8.10	A	3940	A
USGS	15266110	2018-05-27 08:45	AKDT	8.11	A	3960	A
USGS	15266110	2018-05-27 09:00	AKDT	8.10	A	3940	A
USGS	15266110	2018-05-27 09:15	AKDT	8.10	A	3940	A
USGS	15266110	2018-05-27 09:30	AKDT	8.10	A	3940	A
USGS	15266110	2018-05-27 09:45	AKDT	8.10	A	3940	A
USGS	15266110	2018-05-27 10:00	AKDT	8.10	A	3940	A
USGS	15266110	2018-05-27 10:15	AKDT	8.10	A	3940	A
USGS	15266110	2018-05-27 10:30	AKDT	8.10	A	3940	A
USGS	15266110	2018-05-27 10:45	AKDT	8.10	A	3940	A
USGS	15266110	2018-05-27 11:00	AKDT	8.11	A	3960	A
USGS	15266110	2018-05-27 11:15	AKDT	8.11	A	3960	A
USGS	15266110	2018-05-27 11:30	AKDT	8.11	A	3960	A
USGS	15266110	2018-05-27 11:45	AKDT	8.12	A	3980	A
USGS	15266110	2018-05-27 12:00	AKDT	8.10	A	3940	A
USGS	15266110	2018-05-27 12:15	AKDT	8.11	A	3960	A
USGS	15266110	2018-05-27 12:30	AKDT	8.11	A	3960	A
USGS	15266110	2018-05-27 12:45	AKDT	8.12	A	3980	A
USGS	15266110	2018-05-27 13:00	AKDT	8.12	A	3980	A
USGS	15266110	2018-05-27 13:15	AKDT	8.11	A	3960	A
USGS	15266110	2018-05-27 13:30	AKDT	8.13	A	4000	A
USGS	15266110	2018-05-27 13:45	AKDT	8.13	A	4000	A
USGS	15266110	2018-05-27 14:00	AKDT	8.13	A	4000	A
USGS	15266110	2018-05-27 14:15	AKDT	8.13	A	4000	A
USGS	15266110	2018-05-27 14:30	AKDT	8.14	A	4020	A
USGS	15266110	2018-05-27 14:45	AKDT	8.14	A	4020	A
USGS	15266110	2018-05-27 15:00	AKDT	8.13	A	4000	A
USGS	15266110	2018-05-27 15:15	AKDT	8.12	A	3980	A
USGS	15266110	2018-05-27 15:30	AKDT	8.14	A	4020	A
USGS	15266110	2018-05-27 15:45	AKDT	8.13	A	4000	A
USGS	15266110	2018-05-27 16:00	AKDT	8.13	A	4000	A
USGS	15266110	2018-05-27 16:15	AKDT	8.12	A	3980	A
USGS	15266110	2018-05-27 16:30	AKDT	8.13	A	4000	A
USGS	15266110	2018-05-27 16:45	AKDT	8.12	A	3980	A
USGS	15266110	2018-05-27 17:00	AKDT	8.12	A	3980	A
USGS	15266110	2018-05-27 17:15	AKDT	8.12	A	3980	A
USGS	15266110	2018-05-27 17:30	AKDT	8.12	A	3980	A
USGS	15266110	2018-05-27 17:45	AKDT	8.12	A	3980	A
USGS	15266110	2018-05-27 18:00	AKDT	8.12	A	3980	A
USGS	15266110	2018-05-27 18:15	AKDT	8.13	A	4000	A
USGS	15266110	2018-05-27 18:30	AKDT	8.13	A	4000	A
USGS	15266110	2018-05-27 18:45	AKDT	8.13	A	4000	A
USGS	15266110	2018-05-27 19:00	AKDT	8.16	A	4060	A
USGS	15266110	2018-05-27 19:15	AKDT	8.16	A	4060	A
USGS	15266110	2018-05-27 19:30	AKDT	8.16	A	4060	A
USGS	15266110	2018-05-27 19:45	AKDT	8.16	A	4060	A
